"year","month","zoneid","zone.name","borough","tnc.month"
2017,3,"ID119","Highbridge","Bronx",19
2017,4,"ID119","Highbridge","Bronx",20
2017,5,"ID119","Highbridge","Bronx",22
2017,6,"ID119","Highbridge","Bronx",23
2015,1,"ID12","Battery Park","Manhattan",0
2015,2,"ID12","Battery Park","Manhattan",0
2015,3,"ID12","Battery Park","Manhattan",0
2015,4,"ID12","Battery Park","Manhattan",0
2015,5,"ID12","Battery Park","Manhattan",1
2015,6,"ID12","Battery Park","Manhattan",1
2015,7,"ID12","Battery Park","Manhattan",1
2015,8,"ID12","Battery Park","Manhattan",1
2015,9,"ID12","Battery Park","Manhattan",1
2015,10,"ID12","Battery Park","Manhattan",1
2015,11,"ID12","Battery Park","Manhattan",1
2015,12,"ID12","Battery Park","Manhattan",1
2016,1,"ID12","Battery Park","Manhattan",1
2016,2,"ID12","Battery Park","Manhattan",1
2016,3,"ID12","Battery Park","Manhattan",1
2016,4,"ID12","Battery Park","Manhattan",1
2016,5,"ID12","Battery Park","Manhattan",1
2016,6,"ID12","Battery Park","Manhattan",2
2016,7,"ID12","Battery Park","Manhattan",2
2016,8,"ID12","Battery Park","Manhattan",2
2016,9,"ID12","Battery Park","Manhattan",2
2016,10,"ID12","Battery Park","Manhattan",2
2016,11,"ID12","Battery Park","Manhattan",2
2016,12,"ID12","Battery Park","Manhattan",2
2017,1,"ID12","Battery Park","Manhattan",1
2017,2,"ID12","Battery Park","Manhattan",1
2017,3,"ID12","Battery Park","Manhattan",2
2017,4,"ID12","Battery Park","Manhattan",2
2017,5,"ID12","Battery Park","Manhattan",3
2017,6,"ID12","Battery Park","Manhattan",5
2015,1,"ID120","Highbridge Park","Manhattan",0
2015,2,"ID120","Highbridge Park","Manhattan",0
2015,3,"ID120","Highbridge Park","Manhattan",0
2015,4,"ID120","Highbridge Park","Manhattan",0
2015,5,"ID120","Highbridge Park","Manhattan",0
2015,6,"ID120","Highbridge Park","Manhattan",0
2015,7,"ID120","Highbridge Park","Manhattan",0
2015,8,"ID120","Highbridge Park","Manhattan",0
2015,9,"ID120","Highbridge Park","Manhattan",0
2015,10,"ID120","Highbridge Park","Manhattan",0
2015,11,"ID120","Highbridge Park","Manhattan",0
2015,12,"ID120","Highbridge Park","Manhattan",0
2016,1,"ID120","Highbridge Park","Manhattan",0
2016,2,"ID120","Highbridge Park","Manhattan",0
2016,3,"ID120","Highbridge Park","Manhattan",0
2016,4,"ID120","Highbridge Park","Manhattan",0
2016,5,"ID120","Highbridge Park","Manhattan",0
2016,6,"ID120","Highbridge Park","Manhattan",0
2016,7,"ID120","Highbridge Park","Manhattan",0
2016,8,"ID120","Highbridge Park","Manhattan",0
2016,9,"ID120","Highbridge Park","Manhattan",0
2016,10,"ID120","Highbridge Park","Manhattan",0
2016,11,"ID120","Highbridge Park","Manhattan",0
2016,12,"ID120","Highbridge Park","Manhattan",0
2017,1,"ID120","Highbridge Park","Manhattan",0
2017,2,"ID120","Highbridge Park","Manhattan",0
2017,3,"ID120","Highbridge Park","Manhattan",1
2017,4,"ID120","Highbridge Park","Manhattan",1
2017,5,"ID120","Highbridge Park","Manhattan",1
2017,6,"ID120","Highbridge Park","Manhattan",4
2015,1,"ID121","Hillcrest/Pomonok","Queens",1
2015,2,"ID121","Hillcrest/Pomonok","Queens",2
2015,3,"ID121","Hillcrest/Pomonok","Queens",3
2015,4,"ID121","Hillcrest/Pomonok","Queens",3
2015,5,"ID121","Hillcrest/Pomonok","Queens",3
2015,6,"ID121","Hillcrest/Pomonok","Queens",2
2015,7,"ID121","Hillcrest/Pomonok","Queens",2
2015,8,"ID121","Hillcrest/Pomonok","Queens",3
2015,9,"ID121","Hillcrest/Pomonok","Queens",5
2015,10,"ID121","Hillcrest/Pomonok","Queens",7
2015,11,"ID121","Hillcrest/Pomonok","Queens",7
2015,12,"ID121","Hillcrest/Pomonok","Queens",7
2016,1,"ID121","Hillcrest/Pomonok","Queens",7
2016,2,"ID121","Hillcrest/Pomonok","Queens",10
2016,3,"ID121","Hillcrest/Pomonok","Queens",11
2016,4,"ID121","Hillcrest/Pomonok","Queens",13
2016,5,"ID121","Hillcrest/Pomonok","Queens",11
2016,6,"ID121","Hillcrest/Pomonok","Queens",9
2016,7,"ID121","Hillcrest/Pomonok","Queens",8
2016,8,"ID121","Hillcrest/Pomonok","Queens",10
2016,9,"ID121","Hillcrest/Pomonok","Queens",15
2016,10,"ID121","Hillcrest/Pomonok","Queens",17
2016,11,"ID121","Hillcrest/Pomonok","Queens",16
2016,12,"ID121","Hillcrest/Pomonok","Queens",16
2017,1,"ID121","Hillcrest/Pomonok","Queens",15
2017,2,"ID121","Hillcrest/Pomonok","Queens",19
2017,3,"ID121","Hillcrest/Pomonok","Queens",24
2017,4,"ID121","Hillcrest/Pomonok","Queens",23
2017,5,"ID121","Hillcrest/Pomonok","Queens",21
2017,6,"ID121","Hillcrest/Pomonok","Queens",16
2015,1,"ID122","Hollis","Queens",0
2015,2,"ID122","Hollis","Queens",0
2015,3,"ID122","Hollis","Queens",0
2015,4,"ID122","Hollis","Queens",0
2015,5,"ID122","Hollis","Queens",0
2015,6,"ID122","Hollis","Queens",0
2015,7,"ID122","Hollis","Queens",1
2015,8,"ID122","Hollis","Queens",1
2015,9,"ID122","Hollis","Queens",1
2015,10,"ID122","Hollis","Queens",1
2015,11,"ID122","Hollis","Queens",1
2015,12,"ID122","Hollis","Queens",1
2016,1,"ID122","Hollis","Queens",1
2016,2,"ID122","Hollis","Queens",2
2016,3,"ID122","Hollis","Queens",2
2016,4,"ID122","Hollis","Queens",2
2016,5,"ID122","Hollis","Queens",3
2016,6,"ID122","Hollis","Queens",3
2016,7,"ID122","Hollis","Queens",3
2016,8,"ID122","Hollis","Queens",3
2016,9,"ID122","Hollis","Queens",3
2016,10,"ID122","Hollis","Queens",4
2016,11,"ID122","Hollis","Queens",4
2016,12,"ID122","Hollis","Queens",5
2017,1,"ID122","Hollis","Queens",5
2017,2,"ID122","Hollis","Queens",5
2017,3,"ID122","Hollis","Queens",7
2017,4,"ID122","Hollis","Queens",7
2017,5,"ID122","Hollis","Queens",8
2017,6,"ID122","Hollis","Queens",8
2015,1,"ID123","Homecrest","Brooklyn",2
2015,2,"ID123","Homecrest","Brooklyn",3
2015,3,"ID123","Homecrest","Brooklyn",3
2015,4,"ID123","Homecrest","Brooklyn",3
2015,5,"ID123","Homecrest","Brooklyn",3
2015,6,"ID123","Homecrest","Brooklyn",4
2015,7,"ID123","Homecrest","Brooklyn",3
2015,8,"ID123","Homecrest","Brooklyn",3
2015,9,"ID123","Homecrest","Brooklyn",4
2015,10,"ID123","Homecrest","Brooklyn",6
2015,11,"ID123","Homecrest","Brooklyn",7
2015,12,"ID123","Homecrest","Brooklyn",9
2016,1,"ID123","Homecrest","Brooklyn",8
2016,2,"ID123","Homecrest","Brooklyn",11
2016,3,"ID123","Homecrest","Brooklyn",13
2016,4,"ID123","Homecrest","Brooklyn",12
2016,5,"ID123","Homecrest","Brooklyn",14
2016,6,"ID123","Homecrest","Brooklyn",13
2016,7,"ID123","Homecrest","Brooklyn",9
2016,8,"ID123","Homecrest","Brooklyn",10
2016,9,"ID123","Homecrest","Brooklyn",15
2016,10,"ID123","Homecrest","Brooklyn",15
2016,11,"ID123","Homecrest","Brooklyn",20
2016,12,"ID123","Homecrest","Brooklyn",24
2017,1,"ID123","Homecrest","Brooklyn",23
2017,2,"ID123","Homecrest","Brooklyn",26
2017,3,"ID123","Homecrest","Brooklyn",37
2017,4,"ID123","Homecrest","Brooklyn",27
2017,5,"ID123","Homecrest","Brooklyn",33
2017,6,"ID123","Homecrest","Brooklyn",30
2015,1,"ID124","Howard Beach","Queens",1
2015,2,"ID124","Howard Beach","Queens",1
2015,3,"ID124","Howard Beach","Queens",1
2015,4,"ID124","Howard Beach","Queens",1
2015,5,"ID124","Howard Beach","Queens",1
2015,6,"ID124","Howard Beach","Queens",1
2015,7,"ID124","Howard Beach","Queens",1
2015,8,"ID124","Howard Beach","Queens",2
2015,9,"ID124","Howard Beach","Queens",2
2015,10,"ID124","Howard Beach","Queens",2
2015,11,"ID124","Howard Beach","Queens",2
2015,12,"ID124","Howard Beach","Queens",2
2016,1,"ID124","Howard Beach","Queens",2
2016,2,"ID124","Howard Beach","Queens",3
2016,3,"ID124","Howard Beach","Queens",3
2016,4,"ID124","Howard Beach","Queens",4
2016,5,"ID124","Howard Beach","Queens",4
2016,6,"ID124","Howard Beach","Queens",5
2016,7,"ID124","Howard Beach","Queens",5
2016,8,"ID124","Howard Beach","Queens",5
2016,9,"ID124","Howard Beach","Queens",5
2016,10,"ID124","Howard Beach","Queens",5
2016,11,"ID124","Howard Beach","Queens",6
2016,12,"ID124","Howard Beach","Queens",7
2017,1,"ID124","Howard Beach","Queens",6
2017,2,"ID124","Howard Beach","Queens",7
2017,3,"ID124","Howard Beach","Queens",9
2017,4,"ID124","Howard Beach","Queens",8
2017,5,"ID124","Howard Beach","Queens",9
2017,6,"ID124","Howard Beach","Queens",10
2015,1,"ID125","Hudson Sq","Manhattan",18
2015,2,"ID125","Hudson Sq","Manhattan",23
2015,3,"ID125","Hudson Sq","Manhattan",20
2015,4,"ID125","Hudson Sq","Manhattan",20
2015,5,"ID125","Hudson Sq","Manhattan",21
2015,6,"ID125","Hudson Sq","Manhattan",23
2015,7,"ID125","Hudson Sq","Manhattan",28
2015,8,"ID125","Hudson Sq","Manhattan",27
2015,9,"ID125","Hudson Sq","Manhattan",34
2015,10,"ID125","Hudson Sq","Manhattan",37
2015,11,"ID125","Hudson Sq","Manhattan",34
2015,12,"ID125","Hudson Sq","Manhattan",35
2016,1,"ID125","Hudson Sq","Manhattan",34
2016,2,"ID125","Hudson Sq","Manhattan",44
2016,3,"ID125","Hudson Sq","Manhattan",40
2016,4,"ID125","Hudson Sq","Manhattan",39
2016,5,"ID125","Hudson Sq","Manhattan",42
2016,6,"ID125","Hudson Sq","Manhattan",41
2016,7,"ID125","Hudson Sq","Manhattan",42
2016,8,"ID125","Hudson Sq","Manhattan",43
2016,9,"ID125","Hudson Sq","Manhattan",49
2016,10,"ID125","Hudson Sq","Manhattan",49
2016,11,"ID125","Hudson Sq","Manhattan",46
2016,12,"ID125","Hudson Sq","Manhattan",49
2017,1,"ID125","Hudson Sq","Manhattan",51
2017,2,"ID125","Hudson Sq","Manhattan",56
2017,3,"ID125","Hudson Sq","Manhattan",55
2017,4,"ID125","Hudson Sq","Manhattan",50
2017,5,"ID125","Hudson Sq","Manhattan",53
2017,6,"ID125","Hudson Sq","Manhattan",60
2015,1,"ID126","Hunts Point","Bronx",0
2015,2,"ID126","Hunts Point","Bronx",0
2015,3,"ID126","Hunts Point","Bronx",0
2015,4,"ID126","Hunts Point","Bronx",1
2015,5,"ID126","Hunts Point","Bronx",1
2015,6,"ID126","Hunts Point","Bronx",1
2015,7,"ID126","Hunts Point","Bronx",1
2015,8,"ID126","Hunts Point","Bronx",1
2015,9,"ID126","Hunts Point","Bronx",1
2015,10,"ID126","Hunts Point","Bronx",2
2015,11,"ID126","Hunts Point","Bronx",2
2015,12,"ID126","Hunts Point","Bronx",2
2016,1,"ID126","Hunts Point","Bronx",2
2016,2,"ID126","Hunts Point","Bronx",3
2016,3,"ID126","Hunts Point","Bronx",4
2016,4,"ID126","Hunts Point","Bronx",4
2016,5,"ID126","Hunts Point","Bronx",4
2016,6,"ID126","Hunts Point","Bronx",4
2016,7,"ID126","Hunts Point","Bronx",5
2016,8,"ID126","Hunts Point","Bronx",5
2016,9,"ID126","Hunts Point","Bronx",5
2016,10,"ID126","Hunts Point","Bronx",7
2016,11,"ID126","Hunts Point","Bronx",7
2016,12,"ID126","Hunts Point","Bronx",9
2017,1,"ID126","Hunts Point","Bronx",9
2017,2,"ID126","Hunts Point","Bronx",10
2017,3,"ID126","Hunts Point","Bronx",15
2017,4,"ID126","Hunts Point","Bronx",16
2017,5,"ID126","Hunts Point","Bronx",16
2017,6,"ID126","Hunts Point","Bronx",16
2015,1,"ID127","Inwood","Manhattan",2
2015,2,"ID127","Inwood","Manhattan",2
2015,3,"ID127","Inwood","Manhattan",2
2015,4,"ID127","Inwood","Manhattan",2
2015,5,"ID127","Inwood","Manhattan",4
2015,6,"ID127","Inwood","Manhattan",4
2015,7,"ID127","Inwood","Manhattan",4
2015,8,"ID127","Inwood","Manhattan",5
2015,9,"ID127","Inwood","Manhattan",5
2015,10,"ID127","Inwood","Manhattan",6
2015,11,"ID127","Inwood","Manhattan",7
2015,12,"ID127","Inwood","Manhattan",7
2016,1,"ID127","Inwood","Manhattan",7
2016,2,"ID127","Inwood","Manhattan",9
2016,3,"ID127","Inwood","Manhattan",10
2016,4,"ID127","Inwood","Manhattan",11
2016,5,"ID127","Inwood","Manhattan",13
2016,6,"ID127","Inwood","Manhattan",14
2016,7,"ID127","Inwood","Manhattan",15
2016,8,"ID127","Inwood","Manhattan",15
2016,9,"ID127","Inwood","Manhattan",15
2016,10,"ID127","Inwood","Manhattan",17
2016,11,"ID127","Inwood","Manhattan",18
2016,12,"ID127","Inwood","Manhattan",20
2017,1,"ID127","Inwood","Manhattan",22
2017,2,"ID127","Inwood","Manhattan",25
2017,3,"ID127","Inwood","Manhattan",30
2017,4,"ID127","Inwood","Manhattan",32
2017,5,"ID127","Inwood","Manhattan",34
2017,6,"ID127","Inwood","Manhattan",33
2015,1,"ID128","Inwood Hill Park","Manhattan",0
2015,2,"ID128","Inwood Hill Park","Manhattan",0
2015,3,"ID128","Inwood Hill Park","Manhattan",0
2015,4,"ID128","Inwood Hill Park","Manhattan",0
2015,5,"ID128","Inwood Hill Park","Manhattan",0
2015,6,"ID128","Inwood Hill Park","Manhattan",0
2015,7,"ID128","Inwood Hill Park","Manhattan",0
2015,8,"ID128","Inwood Hill Park","Manhattan",0
2015,9,"ID128","Inwood Hill Park","Manhattan",1
2015,10,"ID128","Inwood Hill Park","Manhattan",1
2015,11,"ID128","Inwood Hill Park","Manhattan",1
2015,12,"ID128","Inwood Hill Park","Manhattan",1
2016,1,"ID128","Inwood Hill Park","Manhattan",1
2016,2,"ID128","Inwood Hill Park","Manhattan",1
2016,3,"ID128","Inwood Hill Park","Manhattan",1
2016,4,"ID128","Inwood Hill Park","Manhattan",1
2016,5,"ID128","Inwood Hill Park","Manhattan",1
2016,6,"ID128","Inwood Hill Park","Manhattan",1
2016,7,"ID128","Inwood Hill Park","Manhattan",1
2016,8,"ID128","Inwood Hill Park","Manhattan",1
2016,9,"ID128","Inwood Hill Park","Manhattan",1
2016,10,"ID128","Inwood Hill Park","Manhattan",1
2016,11,"ID128","Inwood Hill Park","Manhattan",1
2016,12,"ID128","Inwood Hill Park","Manhattan",1
2017,1,"ID128","Inwood Hill Park","Manhattan",1
2017,2,"ID128","Inwood Hill Park","Manhattan",2
2017,3,"ID128","Inwood Hill Park","Manhattan",2
2017,4,"ID128","Inwood Hill Park","Manhattan",2
2017,5,"ID128","Inwood Hill Park","Manhattan",2
2017,6,"ID128","Inwood Hill Park","Manhattan",3
2015,1,"ID129","Jackson Heights","Queens",4
2015,2,"ID129","Jackson Heights","Queens",5
2015,3,"ID129","Jackson Heights","Queens",6
2015,4,"ID129","Jackson Heights","Queens",6
2015,5,"ID129","Jackson Heights","Queens",8
2015,6,"ID129","Jackson Heights","Queens",9
2015,7,"ID129","Jackson Heights","Queens",11
2015,8,"ID129","Jackson Heights","Queens",13
2015,9,"ID129","Jackson Heights","Queens",13
2015,10,"ID129","Jackson Heights","Queens",15
2015,11,"ID129","Jackson Heights","Queens",16
2015,12,"ID129","Jackson Heights","Queens",19
2016,1,"ID129","Jackson Heights","Queens",20
2016,2,"ID129","Jackson Heights","Queens",23
2016,3,"ID129","Jackson Heights","Queens",26
2016,4,"ID129","Jackson Heights","Queens",29
2016,5,"ID129","Jackson Heights","Queens",32
2016,6,"ID129","Jackson Heights","Queens",34
2016,7,"ID129","Jackson Heights","Queens",36
2016,8,"ID129","Jackson Heights","Queens",36
2016,9,"ID129","Jackson Heights","Queens",36
2016,10,"ID129","Jackson Heights","Queens",39
2016,11,"ID129","Jackson Heights","Queens",40
2016,12,"ID129","Jackson Heights","Queens",48
2017,1,"ID129","Jackson Heights","Queens",49
2017,2,"ID129","Jackson Heights","Queens",51
2017,3,"ID129","Jackson Heights","Queens",66
2017,4,"ID129","Jackson Heights","Queens",66
2017,5,"ID129","Jackson Heights","Queens",75
2017,6,"ID129","Jackson Heights","Queens",75
2015,1,"ID13","Battery Park City","Manhattan",20
2015,2,"ID13","Battery Park City","Manhattan",22
2015,3,"ID13","Battery Park City","Manhattan",22
2015,4,"ID13","Battery Park City","Manhattan",23
2015,5,"ID13","Battery Park City","Manhattan",26
2015,6,"ID13","Battery Park City","Manhattan",30
2015,7,"ID13","Battery Park City","Manhattan",35
2015,8,"ID13","Battery Park City","Manhattan",39
2015,9,"ID13","Battery Park City","Manhattan",41
2015,10,"ID13","Battery Park City","Manhattan",50
2015,11,"ID13","Battery Park City","Manhattan",47
2015,12,"ID13","Battery Park City","Manhattan",51
2016,1,"ID13","Battery Park City","Manhattan",49
2016,2,"ID13","Battery Park City","Manhattan",54
2016,3,"ID13","Battery Park City","Manhattan",54
2016,4,"ID13","Battery Park City","Manhattan",56
2016,5,"ID13","Battery Park City","Manhattan",58
2016,6,"ID13","Battery Park City","Manhattan",63
2016,7,"ID13","Battery Park City","Manhattan",66
2016,8,"ID13","Battery Park City","Manhattan",66
2016,9,"ID13","Battery Park City","Manhattan",68
2016,10,"ID13","Battery Park City","Manhattan",71
2016,11,"ID13","Battery Park City","Manhattan",70
2016,12,"ID13","Battery Park City","Manhattan",74
2017,1,"ID13","Battery Park City","Manhattan",76
2017,2,"ID13","Battery Park City","Manhattan",72
2017,3,"ID13","Battery Park City","Manhattan",80
2017,4,"ID13","Battery Park City","Manhattan",75
2017,5,"ID13","Battery Park City","Manhattan",78
2017,6,"ID13","Battery Park City","Manhattan",86
2015,1,"ID130","Jamaica","Queens",2
2015,2,"ID130","Jamaica","Queens",2
2015,3,"ID130","Jamaica","Queens",2
2015,4,"ID130","Jamaica","Queens",3
2015,5,"ID130","Jamaica","Queens",4
2015,6,"ID130","Jamaica","Queens",4
2015,7,"ID130","Jamaica","Queens",5
2015,8,"ID130","Jamaica","Queens",6
2015,9,"ID130","Jamaica","Queens",7
2015,10,"ID130","Jamaica","Queens",7
2015,11,"ID130","Jamaica","Queens",8
2015,12,"ID130","Jamaica","Queens",9
2016,1,"ID130","Jamaica","Queens",9
2016,2,"ID130","Jamaica","Queens",11
2016,3,"ID130","Jamaica","Queens",14
2016,4,"ID130","Jamaica","Queens",15
2016,5,"ID130","Jamaica","Queens",18
2016,6,"ID130","Jamaica","Queens",18
2016,7,"ID130","Jamaica","Queens",20
2016,8,"ID130","Jamaica","Queens",20
2016,9,"ID130","Jamaica","Queens",21
2016,10,"ID130","Jamaica","Queens",23
2016,11,"ID130","Jamaica","Queens",24
2016,12,"ID130","Jamaica","Queens",29
2017,1,"ID130","Jamaica","Queens",29
2017,2,"ID130","Jamaica","Queens",31
2017,3,"ID130","Jamaica","Queens",45
2017,4,"ID130","Jamaica","Queens",44
2017,5,"ID130","Jamaica","Queens",49
2017,6,"ID130","Jamaica","Queens",49
2015,1,"ID131","Jamaica Estates","Queens",1
2015,2,"ID131","Jamaica Estates","Queens",1
2015,3,"ID131","Jamaica Estates","Queens",1
2015,4,"ID131","Jamaica Estates","Queens",1
2015,5,"ID131","Jamaica Estates","Queens",1
2015,6,"ID131","Jamaica Estates","Queens",1
2015,7,"ID131","Jamaica Estates","Queens",2
2015,8,"ID131","Jamaica Estates","Queens",2
2015,9,"ID131","Jamaica Estates","Queens",3
2015,10,"ID131","Jamaica Estates","Queens",3
2015,11,"ID131","Jamaica Estates","Queens",3
2015,12,"ID131","Jamaica Estates","Queens",3
2016,1,"ID131","Jamaica Estates","Queens",4
2016,2,"ID131","Jamaica Estates","Queens",5
2016,3,"ID131","Jamaica Estates","Queens",6
2016,4,"ID131","Jamaica Estates","Queens",6
2016,5,"ID131","Jamaica Estates","Queens",6
2016,6,"ID131","Jamaica Estates","Queens",6
2016,7,"ID131","Jamaica Estates","Queens",6
2016,8,"ID131","Jamaica Estates","Queens",6
2016,9,"ID131","Jamaica Estates","Queens",8
2016,10,"ID131","Jamaica Estates","Queens",8
2016,11,"ID131","Jamaica Estates","Queens",8
2016,12,"ID131","Jamaica Estates","Queens",9
2017,1,"ID131","Jamaica Estates","Queens",10
2017,2,"ID131","Jamaica Estates","Queens",10
2017,3,"ID131","Jamaica Estates","Queens",13
2017,4,"ID131","Jamaica Estates","Queens",13
2017,5,"ID131","Jamaica Estates","Queens",13
2017,6,"ID131","Jamaica Estates","Queens",13
2015,1,"ID132","JFK Airport","Queens",39
2015,2,"ID132","JFK Airport","Queens",38
2015,3,"ID132","JFK Airport","Queens",53
2015,4,"ID132","JFK Airport","Queens",48
2015,5,"ID132","JFK Airport","Queens",59
2015,6,"ID132","JFK Airport","Queens",59
2015,7,"ID132","JFK Airport","Queens",63
2015,8,"ID132","JFK Airport","Queens",71
2015,9,"ID132","JFK Airport","Queens",75
2015,10,"ID132","JFK Airport","Queens",79
2015,11,"ID132","JFK Airport","Queens",72
2015,12,"ID132","JFK Airport","Queens",69
2016,1,"ID132","JFK Airport","Queens",81
2016,2,"ID132","JFK Airport","Queens",78
2016,3,"ID132","JFK Airport","Queens",96
2016,4,"ID132","JFK Airport","Queens",99
2016,5,"ID132","JFK Airport","Queens",120
2016,6,"ID132","JFK Airport","Queens",120
2016,7,"ID132","JFK Airport","Queens",130
2016,8,"ID132","JFK Airport","Queens",141
2016,9,"ID132","JFK Airport","Queens",149
2016,10,"ID132","JFK Airport","Queens",154
2016,11,"ID132","JFK Airport","Queens",161
2016,12,"ID132","JFK Airport","Queens",171
2017,1,"ID132","JFK Airport","Queens",178
2017,2,"ID132","JFK Airport","Queens",145
2017,3,"ID132","JFK Airport","Queens",186
2017,4,"ID132","JFK Airport","Queens",181
2017,5,"ID132","JFK Airport","Queens",202
2017,6,"ID132","JFK Airport","Queens",206
2015,1,"ID133","Kensington","Brooklyn",2
2015,2,"ID133","Kensington","Brooklyn",2
2015,3,"ID133","Kensington","Brooklyn",2
2015,4,"ID133","Kensington","Brooklyn",2
2015,5,"ID133","Kensington","Brooklyn",3
2015,6,"ID133","Kensington","Brooklyn",3
2015,7,"ID133","Kensington","Brooklyn",4
2015,8,"ID133","Kensington","Brooklyn",4
2015,9,"ID133","Kensington","Brooklyn",4
2015,10,"ID133","Kensington","Brooklyn",5
2015,11,"ID133","Kensington","Brooklyn",6
2015,12,"ID133","Kensington","Brooklyn",7
2016,1,"ID133","Kensington","Brooklyn",7
2016,2,"ID133","Kensington","Brooklyn",8
2016,3,"ID133","Kensington","Brooklyn",9
2016,4,"ID133","Kensington","Brooklyn",9
2016,5,"ID133","Kensington","Brooklyn",10
2016,6,"ID133","Kensington","Brooklyn",10
2016,7,"ID133","Kensington","Brooklyn",10
2016,8,"ID133","Kensington","Brooklyn",10
2016,9,"ID133","Kensington","Brooklyn",11
